driverid,truckid,model,month,year,Miles,Gas
A87,A87,Kenworth,SEP,2012,13044,2378
A87,A87,Kenworth,AUG,2012,14344,3141
A87,A87,Kenworth,JUL,2012,14905,2924
A87,A87,Kenworth,JUN,2012,13338,2649
A87,A87,Kenworth,MAY,2012,11185,2310
A87,A87,Kenworth,APR,2012,10725,2046
A87,A87,Kenworth,MAR,2012,10313,2135
A87,A87,Kenworth,FEB,2012,13562,2596
A87,A87,Kenworth,JAN,2012,10235,1947
A87,A87,Kenworth,DEC,2011,9827,1965
A87,A87,Kenworth,NOV,2011,11300,2030
A87,A87,Kenworth,OCT,2011,9318,1806
A87,A87,Kenworth,SEP,2011,10661,2092
A87,A87,Kenworth,AUG,2011,10794,1927
A87,A87,Kenworth,JUL,2011,8744,1731
A87,A87,Kenworth,JUN,2011,13545,2713
A87,A87,Kenworth,MAY,2011,14230,2713
A87,A87,Kenworth,APR,2011,15262,2713
A87,A87,Kenworth,MAR,2011,14143,2713
A87,A87,Kenworth,FEB,2011,13516,2713
A87,A87,Kenworth,JAN,2011,11804,2713
A87,A87,Kenworth,DEC,2010,14094,2713
A87,A87,Kenworth,NOV,2010,13787,2713
A87,A87,Kenworth,OCT,2010,9934,2713
A87,A87,Kenworth,SEP,2010,11663,2713
A87,A87,Kenworth,AUG,2010,15541,2713
A87,A87,Kenworth,JUL,2010,11599,2713
A87,A87,Kenworth,JUN,2010,11181,2713
A87,A87,Kenworth,MAY,2010,11616,2713
A87,A87,Kenworth,APR,2010,12556,2713
A87,A87,Kenworth,MAR,2010,15592,2713
A87,A87,Kenworth,FEB,2010,15597,2713
A87,A87,Kenworth,JAN,2010,14176,2713
A87,A87,Kenworth,DEC,2009,12976,2713
A87,A87,Kenworth,NOV,2009,12354,2713
A87,A87,Kenworth,OCT,2009,13510,2713
A87,A87,Kenworth,SEP,2009,9852,2713
A87,A87,Kenworth,AUG,2009,12787,2713
A87,A87,Kenworth,JUL,2009,12827,2713
A87,A87,Kenworth,JUN,2009,14201,2713
A87,A87,Kenworth,MAY,2009,9161,2713
A87,A87,Kenworth,APR,2009,11712,2713
A87,A87,Kenworth,MAR,2009,13853,2713
A87,A87,Kenworth,FEB,2009,12551,2713
A87,A87,Kenworth,JAN,2009,10386,2713
A88,A88,Hino,JUN,2013,9653,1994
A88,A88,Hino,MAY,2013,11494,2424
A88,A88,Hino,APR,2013,9807,1772
A88,A88,Hino,MAR,2013,12397,2414
A88,A88,Hino,FEB,2013,12687,2612
A88,A88,Hino,JAN,2013,8218,1675
A88,A88,Hino,DEC,2012,13721,2677
A88,A88,Hino,NOV,2012,14832,3499
A88,A88,Hino,OCT,2012,9741,1965
A88,A88,Hino,SEP,2012,11237,2210
A88,A88,Hino,AUG,2012,10680,2067
A88,A88,Hino,JUL,2012,13219,2575
A88,A88,Hino,JUN,2012,9651,1971
A88,A88,Hino,MAY,2012,12998,2735
A88,A88,Hino,APR,2012,10785,2078
A88,A88,Hino,MAR,2012,8770,1848
A88,A88,Hino,FEB,2012,11401,2580
A88,A88,Hino,JAN,2012,14321,2705
A88,A88,Hino,DEC,2011,10883,2295
A88,A88,Hino,NOV,2011,14351,3071
A88,A88,Hino,OCT,2011,12805,2798
A88,A88,Hino,SEP,2011,10432,1850
A88,A88,Hino,AUG,2011,15454,2713
A88,A88,Hino,JUL,2011,11906,2295
A88,A88,Hino,JUN,2011,12393,2190
A88,A88,Hino,MAY,2011,11293,2190
A88,A88,Hino,APR,2011,13825,2190
A88,A88,Hino,MAR,2011,12256,2190
A88,A88,Hino,FEB,2011,11706,2190
A88,A88,Hino,JAN,2011,9783,2190
A88,A88,Hino,DEC,2010,11381,2190
A88,A88,Hino,NOV,2010,15414,2190
A88,A88,Hino,OCT,2010,12701,2190
A88,A88,Hino,SEP,2010,13191,2190
A88,A88,Hino,AUG,2010,14543,2190
A88,A88,Hino,JUL,2010,12874,2190
A88,A88,Hino,JUN,2010,13132,2190
A88,A88,Hino,MAY,2010,14580,2190
A88,A88,Hino,APR,2010,13373,2190
A88,A88,Hino,MAR,2010,12980,2190
A88,A88,Hino,FEB,2010,10069,2190
A88,A88,Hino,JAN,2010,14970,2190
A88,A88,Hino,DEC,2009,12089,2190
A88,A88,Hino,NOV,2009,10656,2190
A88,A88,Hino,OCT,2009,13619,2190
A88,A88,Hino,SEP,2009,11062,2190
A88,A88,Hino,AUG,2009,11548,2190
A88,A88,Hino,JUL,2009,10704,2190
A88,A88,Hino,JUN,2009,14827,2190
A88,A88,Hino,MAY,2009,14986,2190
A88,A88,Hino,APR,2009,15275,2190
A88,A88,Hino,MAR,2009,13253,2190
A88,A88,Hino,FEB,2009,14408,2190
A88,A88,Hino,JAN,2009,10687,2190
A89,A89,Caterpillar,JUN,2013,14955,3344
A89,A89,Caterpillar,MAY,2013,14587,2927
A89,A89,Caterpillar,APR,2013,11678,2628
A89,A89,Caterpillar,MAR,2013,10276,2082
A89,A89,Caterpillar,FEB,2013,12142,2442
A89,A89,Caterpillar,JAN,2013,8858,1623
A89,A89,Caterpillar,DEC,2012,14481,2863
A89,A89,Caterpillar,NOV,2012,14115,2654
A89,A89,Caterpillar,OCT,2012,11646,2296
A89,A89,Caterpillar,SEP,2012,12489,2976
A89,A89,Caterpillar,AUG,2012,11766,2296
A89,A89,Caterpillar,JUL,2012,13313,2775
A89,A89,Caterpillar,JUN,2012,10334,1979
A89,A89,Caterpillar,MAY,2012,15156,3166
A89,A89,Caterpillar,APR,2012,11761,2379
A89,A89,Caterpillar,MAR,2012,13209,2366
A89,A89,Caterpillar,FEB,2012,12128,2202
A89,A89,Caterpillar,JAN,2012,15113,3032
A89,A89,Caterpillar,DEC,2011,10592,2243
A89,A89,Caterpillar,NOV,2011,10828,2184
A89,A89,Caterpillar,OCT,2011,12820,2211
A89,A89,Caterpillar,SEP,2011,14110,2620
A89,A89,Caterpillar,AUG,2011,12921,2578
A89,A89,Caterpillar,JUL,2011,10467,2347
A89,A89,Caterpillar,JUN,2011,9715,2544
A89,A89,Caterpillar,MAY,2011,11024,2544
A89,A89,Caterpillar,APR,2011,13646,2544
A89,A89,Caterpillar,MAR,2011,9046,2544
A89,A89,Caterpillar,FEB,2011,9206,2544
A89,A89,Caterpillar,JAN,2011,10481,2544
A89,A89,Caterpillar,DEC,2010,8679,2544
A89,A89,Caterpillar,NOV,2010,13356,2544
A89,A89,Caterpillar,OCT,2010,12158,2544
A89,A89,Caterpillar,SEP,2010,11667,2544
A89,A89,Caterpillar,AUG,2010,11991,2544
A89,A89,Caterpillar,JUL,2010,13059,2544
A89,A89,Caterpillar,JUN,2010,11401,2544
A89,A89,Caterpillar,MAY,2010,9707,2544
A89,A89,Caterpillar,APR,2010,13877,2544
A89,A89,Caterpillar,MAR,2010,10658,2544
A89,A89,Caterpillar,FEB,2010,14497,2544
A89,A89,Caterpillar,JAN,2010,10098,2544
A89,A89,Caterpillar,DEC,2009,12826,2544
A89,A89,Caterpillar,NOV,2009,11281,2544
A89,A89,Caterpillar,OCT,2009,14134,2544
A89,A89,Caterpillar,SEP,2009,13075,2544
A89,A89,Caterpillar,AUG,2009,15264,2544
A89,A89,Caterpillar,JUL,2009,11169,2544
A89,A89,Caterpillar,JUN,2009,13944,2544
A89,A89,Caterpillar,MAY,2009,9945,2544
A89,A89,Caterpillar,APR,2009,12921,2544
A89,A89,Caterpillar,MAR,2009,9663,2544
A89,A89,Caterpillar,FEB,2009,9969,2544
A89,A89,Caterpillar,JAN,2009,14328,2544
A90,A90,Ford,JUN,2013,9163,1992
A90,A90,Ford,MAY,2013,11374,2336
A90,A90,Ford,APR,2013,15066,3689
A90,A90,Ford,MAR,2013,10788,2008
A90,A90,Ford,FEB,2013,10041,1996
A90,A90,Ford,JAN,2013,14563,3482
A90,A90,Ford,DEC,2012,8447,1834
A90,A90,Ford,NOV,2012,9621,1851
A90,A90,Ford,OCT,2012,13712,2402
A90,A90,Ford,SEP,2012,14528,2646
A90,A90,Ford,AUG,2012,10543,2551
A90,A90,Ford,JUL,2012,14793,3372
A90,A90,Ford,JUN,2012,12457,2311
A90,A90,Ford,MAY,2012,11289,2211
A90,A90,Ford,APR,2012,14309,2923
A90,A90,Ford,MAR,2012,12956,2667
A90,A90,Ford,FEB,2012,15295,3040
A90,A90,Ford,JAN,2012,10373,2248
A90,A90,Ford,DEC,2011,15083,3096
A90,A90,Ford,NOV,2011,12949,2520
A90,A90,Ford,OCT,2011,11383,2368
A90,A90,Ford,SEP,2011,8826,1867
A90,A90,Ford,AUG,2011,10580,2026
A90,A90,Ford,JUL,2011,10515,1872
A90,A90,Ford,JUN,2011,14715,2375
A90,A90,Ford,MAY,2011,12749,2375
A90,A90,Ford,APR,2011,11061,2375
A90,A90,Ford,MAR,2011,8924,2375
A90,A90,Ford,FEB,2011,13446,2375
A90,A90,Ford,JAN,2011,11640,2375
A90,A90,Ford,DEC,2010,10543,2375
A90,A90,Ford,NOV,2010,10177,2375
A90,A90,Ford,OCT,2010,9384,2375
A90,A90,Ford,SEP,2010,13771,2375
A90,A90,Ford,AUG,2010,14802,2375
A90,A90,Ford,JUL,2010,15280,2375
A90,A90,Ford,JUN,2010,10033,2375
A90,A90,Ford,MAY,2010,10560,2375
A90,A90,Ford,APR,2010,13370,2375
A90,A90,Ford,MAR,2010,13077,2375
A90,A90,Ford,FEB,2010,11613,2375
A90,A90,Ford,JAN,2010,10823,2375
A90,A90,Ford,DEC,2009,11677,2375
A90,A90,Ford,NOV,2009,10450,2375
A90,A90,Ford,OCT,2009,14599,2375
A90,A90,Ford,SEP,2009,11304,2375
A90,A90,Ford,AUG,2009,12220,2375
A90,A90,Ford,JUL,2009,12400,2375
A90,A90,Ford,JUN,2009,13794,2375
A90,A90,Ford,MAY,2009,11686,2375
A90,A90,Ford,APR,2009,14880,2375
A90,A90,Ford,MAR,2009,13607,2375
A90,A90,Ford,FEB,2009,12905,2375
A90,A90,Ford,JAN,2009,14739,2375
A91,A91,Navistar,JUN,2013,10348,1970
A91,A91,Navistar,MAY,2013,11209,2046
A91,A91,Navistar,APR,2013,12889,2312
A91,A91,Navistar,MAR,2013,13925,2380
A91,A91,Navistar,FEB,2013,10116,2044
A91,A91,Navistar,JAN,2013,11749,2381
A91,A91,Navistar,DEC,2012,10162,2185
A91,A91,Navistar,NOV,2012,14219,2877
A91,A91,Navistar,OCT,2012,12456,2829
A91,A91,Navistar,SEP,2012,13330,2823
A91,A91,Navistar,AUG,2012,12457,2360
A91,A91,Navistar,JUL,2012,8908,1650
A91,A91,Navistar,JUN,2012,11077,2286
A91,A91,Navistar,MAY,2012,13119,2689
A91,A91,Navistar,APR,2012,10749,2209
A91,A91,Navistar,MAR,2012,9379,1612
A91,A91,Navistar,FEB,2012,11504,2710
A91,A91,Navistar,JAN,2012,13538,2777
A91,A91,Navistar,DEC,2011,13448,2520
A91,A91,Navistar,NOV,2011,12173,2582
A91,A91,Navistar,OCT,2011,11694,2629
A91,A91,Navistar,SEP,2011,10838,2230
A91,A91,Navistar,AUG,2011,12292,2534
A91,A91,Navistar,JUL,2011,12926,2633
A91,A91,Navistar,JUN,2011,11731,1959
A91,A91,Navistar,MAY,2011,15187,1959
A91,A91,Navistar,APR,2011,14540,1959
A91,A91,Navistar,MAR,2011,12720,1959
A91,A91,Navistar,FEB,2011,11461,1959
A91,A91,Navistar,JAN,2011,14599,1959
A91,A91,Navistar,DEC,2010,11068,1959
A91,A91,Navistar,NOV,2010,13197,1959
A91,A91,Navistar,OCT,2010,10990,1959
A91,A91,Navistar,SEP,2010,14957,1959
A91,A91,Navistar,AUG,2010,10966,1959
A91,A91,Navistar,JUL,2010,13974,1959
A91,A91,Navistar,JUN,2010,11269,1959
A91,A91,Navistar,MAY,2010,9395,1959
A91,A91,Navistar,APR,2010,10515,1959
A91,A91,Navistar,MAR,2010,13611,1959
A91,A91,Navistar,FEB,2010,11762,1959
A91,A91,Navistar,JAN,2010,9865,1959
A91,A91,Navistar,DEC,2009,10715,1959
A91,A91,Navistar,NOV,2009,10434,1959
A91,A91,Navistar,OCT,2009,13440,1959
A91,A91,Navistar,SEP,2009,9468,1959
A91,A91,Navistar,AUG,2009,15287,1959
A91,A91,Navistar,JUL,2009,9329,1959
A91,A91,Navistar,JUN,2009,14583,1959
A91,A91,Navistar,MAY,2009,8714,1959
A91,A91,Navistar,APR,2009,15553,1959
A91,A91,Navistar,MAR,2009,10640,1959
A91,A91,Navistar,FEB,2009,12727,1959
A91,A91,Navistar,JAN,2009,13135,1959
A92,A92,Volvo,JUN,2013,13617,2960
A92,A92,Volvo,MAY,2013,10046,2014
A92,A92,Volvo,APR,2013,12721,2602
A92,A92,Volvo,MAR,2013,10350,2083
A92,A92,Volvo,FEB,2013,11700,2501
A92,A92,Volvo,JAN,2013,8978,1725
A92,A92,Volvo,DEC,2012,10217,1824
A92,A92,Volvo,NOV,2012,11787,2628
A92,A92,Volvo,OCT,2012,13791,2716
A92,A92,Volvo,SEP,2012,9222,1856
A92,A92,Volvo,AUG,2012,9930,2129
A92,A92,Volvo,JUL,2012,11926,2346
A92,A92,Volvo,JUN,2012,12871,2552
A92,A92,Volvo,MAY,2012,15195,3496
A92,A92,Volvo,APR,2012,9697,2159
A92,A92,Volvo,MAR,2012,10278,2005
A92,A92,Volvo,FEB,2012,10991,2288
A92,A92,Volvo,JAN,2012,11564,2271
A92,A92,Volvo,DEC,2011,9651,1899
A92,A92,Volvo,NOV,2011,13313,3058
A92,A92,Volvo,OCT,2011,15004,2552
A92,A92,Volvo,SEP,2011,14248,2630
A92,A92,Volvo,AUG,2011,10263,2084
A92,A92,Volvo,JUL,2011,12698,2743
A92,A92,Volvo,JUN,2011,12467,1741
A92,A92,Volvo,MAY,2011,12418,1741
A92,A92,Volvo,APR,2011,8982,1741
A92,A92,Volvo,MAR,2011,10335,1741
A92,A92,Volvo,FEB,2011,10060,1741
A92,A92,Volvo,JAN,2011,8542,1741
A92,A92,Volvo,DEC,2010,10613,1741
A92,A92,Volvo,NOV,2010,8775,1741
A92,A92,Volvo,OCT,2010,14248,1741
A92,A92,Volvo,SEP,2010,11630,1741
A92,A92,Volvo,AUG,2010,14249,1741
A92,A92,Volvo,JUL,2010,8744,1741
A92,A92,Volvo,JUN,2010,12723,1741
A92,A92,Volvo,MAY,2010,14184,1741
A92,A92,Volvo,APR,2010,10251,1741
A92,A92,Volvo,MAR,2010,10108,1741
A92,A92,Volvo,FEB,2010,14095,1741
A92,A92,Volvo,JAN,2010,8489,1741
A92,A92,Volvo,DEC,2009,12520,1741
A92,A92,Volvo,NOV,2009,10393,1741
A92,A92,Volvo,OCT,2009,8244,1741
A92,A92,Volvo,SEP,2009,9846,1741
A92,A92,Volvo,AUG,2009,12044,1741
A92,A92,Volvo,JUL,2009,9137,1741
A92,A92,Volvo,JUN,2009,12925,1741
A92,A92,Volvo,MAY,2009,11638,1741
A92,A92,Volvo,APR,2009,15440,1741
A92,A92,Volvo,MAR,2009,12469,1741
A92,A92,Volvo,FEB,2009,8636,1741
A92,A92,Volvo,JAN,2009,13786,1741
A93,A93,Navistar,JUN,2013,9433,1902
A93,A93,Navistar,MAY,2013,13849,2769
A93,A93,Navistar,APR,2013,10908,2249
A93,A93,Navistar,MAR,2013,11774,2644
A93,A93,Navistar,FEB,2013,13931,2687
A93,A93,Navistar,JAN,2013,14090,2805
A93,A93,Navistar,DEC,2012,10210,2104
A93,A93,Navistar,NOV,2012,13640,2653
A93,A93,Navistar,OCT,2012,14043,2731
A93,A93,Navistar,SEP,2012,9685,1631
A93,A93,Navistar,AUG,2012,10066,2142
A93,A93,Navistar,JUL,2012,11481,2053
A93,A93,Navistar,JUN,2012,10566,2043
A93,A93,Navistar,MAY,2012,14662,2683
A93,A93,Navistar,APR,2012,12501,2587
A93,A93,Navistar,MAR,2012,11370,2474
A93,A93,Navistar,FEB,2012,14865,3138
A93,A93,Navistar,JAN,2012,12222,2091
A93,A93,Navistar,DEC,2011,12884,2695
A93,A93,Navistar,NOV,2011,11148,2479
A93,A93,Navistar,OCT,2011,14242,3303
A93,A93,Navistar,SEP,2011,9891,2001
A93,A93,Navistar,AUG,2011,9753,2252
A93,A93,Navistar,JUL,2011,10119,1988
A93,A93,Navistar,JUN,2011,11367,3050
A93,A93,Navistar,MAY,2011,11194,3050
A93,A93,Navistar,APR,2011,9023,3050
A93,A93,Navistar,MAR,2011,12984,3050
A93,A93,Navistar,FEB,2011,13132,3050
A93,A93,Navistar,JAN,2011,13940,3050
A93,A93,Navistar,DEC,2010,9816,3050
A93,A93,Navistar,NOV,2010,14986,3050
A93,A93,Navistar,OCT,2010,10597,3050
A93,A93,Navistar,SEP,2010,9294,3050
A93,A93,Navistar,AUG,2010,11939,3050
A93,A93,Navistar,JUL,2010,12833,3050
A93,A93,Navistar,JUN,2010,13305,3050
A93,A93,Navistar,MAY,2010,11691,3050
A93,A93,Navistar,APR,2010,9576,3050
A93,A93,Navistar,MAR,2010,12919,3050
A93,A93,Navistar,FEB,2010,13279,3050
A93,A93,Navistar,JAN,2010,12488,3050
A93,A93,Navistar,DEC,2009,13460,3050
A93,A93,Navistar,NOV,2009,12568,3050
A93,A93,Navistar,OCT,2009,9453,3050
A93,A93,Navistar,SEP,2009,13974,3050
A93,A93,Navistar,AUG,2009,14232,3050
A93,A93,Navistar,JUL,2009,10724,3050
A93,A93,Navistar,JUN,2009,13852,3050
A93,A93,Navistar,MAY,2009,13570,3050
A93,A93,Navistar,APR,2009,11099,3050
A93,A93,Navistar,MAR,2009,11064,3050
A93,A93,Navistar,FEB,2009,8377,3050
A93,A93,Navistar,JAN,2009,11861,3050
A94,A94,Volvo,JUN,2013,13296,2474
A94,A94,Volvo,MAY,2013,12810,2482
A94,A94,Volvo,APR,2013,14344,2968
A94,A94,Volvo,MAR,2013,11184,2605
A94,A94,Volvo,FEB,2013,10073,2098
A94,A94,Volvo,JAN,2013,15384,3006
A94,A94,Volvo,DEC,2012,11680,2479
A94,A94,Volvo,NOV,2012,14547,2941
A94,A94,Volvo,OCT,2012,12295,2188
A94,A94,Volvo,SEP,2012,12094,2668
A94,A94,Volvo,AUG,2012,14834,2821
A94,A94,Volvo,JUL,2012,11138,2447
A94,A94,Volvo,JUN,2012,14591,3275
A94,A94,Volvo,MAY,2012,11686,2296
A94,A94,Volvo,APR,2012,14102,2640
A94,A94,Volvo,MAR,2012,14569,3349
A94,A94,Volvo,FEB,2012,12413,2383
A94,A94,Volvo,JAN,2012,15158,3445
A94,A94,Volvo,DEC,2011,13566,2640
A94,A94,Volvo,NOV,2011,14426,3381
A94,A94,Volvo,OCT,2011,11552,2658
A94,A94,Volvo,SEP,2011,10667,1870
A94,A94,Volvo,AUG,2011,13164,2652
A94,A94,Volvo,JUL,2011,12164,2831
A94,A94,Volvo,JUN,2011,10338,2387
A94,A94,Volvo,MAY,2011,15759,2387
A94,A94,Volvo,APR,2011,9607,2387
A94,A94,Volvo,MAR,2011,15499,2387
A94,A94,Volvo,FEB,2011,14666,2387
A94,A94,Volvo,JAN,2011,9261,2387
A94,A94,Volvo,DEC,2010,11925,2387
A94,A94,Volvo,NOV,2010,9207,2387
A94,A94,Volvo,OCT,2010,14663,2387
A94,A94,Volvo,SEP,2010,12843,2387
A94,A94,Volvo,AUG,2010,10479,2387
A94,A94,Volvo,JUL,2010,13543,2387
A94,A94,Volvo,JUN,2010,10416,2387
A94,A94,Volvo,MAY,2010,11297,2387
A94,A94,Volvo,APR,2010,12310,2387
A94,A94,Volvo,MAR,2010,11058,2387
A94,A94,Volvo,FEB,2010,10737,2387
A94,A94,Volvo,JAN,2010,12256,2387
A94,A94,Volvo,DEC,2009,12591,2387
A94,A94,Volvo,NOV,2009,14062,2387
A94,A94,Volvo,OCT,2009,10610,2387
A94,A94,Volvo,SEP,2009,13269,2387
A94,A94,Volvo,AUG,2009,10959,2387
A94,A94,Volvo,JUL,2009,12569,2387
A94,A94,Volvo,JUN,2009,10041,2387
A94,A94,Volvo,MAY,2009,10508,2387
A94,A94,Volvo,APR,2009,14367,2387
A94,A94,Volvo,MAR,2009,13090,2387
A94,A94,Volvo,FEB,2009,14054,2387
A94,A94,Volvo,JAN,2009,13029,2387
A95,A95,Peterbilt,JUN,2013,14670,3328
A95,A95,Peterbilt,MAY,2013,12329,2527
A95,A95,Peterbilt,APR,2013,12830,2608
A95,A95,Peterbilt,MAR,2013,11630,2081
A95,A95,Peterbilt,FEB,2013,13394,2666
A95,A95,Peterbilt,JAN,2013,12482,2402
A95,A95,Peterbilt,DEC,2012,10767,2138
A95,A95,Peterbilt,NOV,2012,12365,2641
A95,A95,Peterbilt,OCT,2012,10469,1792
A95,A95,Peterbilt,SEP,2012,9488,1899
A95,A95,Peterbilt,AUG,2012,12110,2314
A95,A95,Peterbilt,JUL,2012,9284,1893
A95,A95,Peterbilt,JUN,2012,10378,1921
A95,A95,Peterbilt,MAY,2012,14149,2742
A95,A95,Peterbilt,APR,2012,8774,1891
A95,A95,Peterbilt,MAR,2012,11555,2733
A95,A95,Peterbilt,FEB,2012,13444,2620
A95,A95,Peterbilt,JAN,2012,14537,3354
A95,A95,Peterbilt,DEC,2011,9481,2253
A95,A95,Peterbilt,NOV,2011,13046,2746
A95,A95,Peterbilt,OCT,2011,8575,1771
A95,A95,Peterbilt,SEP,2011,11509,2319
A95,A95,Peterbilt,AUG,2011,14945,3197
A95,A95,Peterbilt,JUL,2011,15384,3128
A95,A95,Peterbilt,JUN,2011,11400,3022
A95,A95,Peterbilt,MAY,2011,11255,3022
A95,A95,Peterbilt,APR,2011,10859,3022
A95,A95,Peterbilt,MAR,2011,14234,3022
A95,A95,Peterbilt,FEB,2011,11528,3022
A95,A95,Peterbilt,JAN,2011,13849,3022
A95,A95,Peterbilt,DEC,2010,13045,3022
A95,A95,Peterbilt,NOV,2010,14345,3022
A95,A95,Peterbilt,OCT,2010,12851,3022
A95,A95,Peterbilt,SEP,2010,10676,3022
A95,A95,Peterbilt,AUG,2010,11774,3022
A95,A95,Peterbilt,JUL,2010,11789,3022
A95,A95,Peterbilt,JUN,2010,12002,3022
A95,A95,Peterbilt,MAY,2010,13848,3022
A95,A95,Peterbilt,APR,2010,12098,3022
A95,A95,Peterbilt,MAR,2010,13950,3022
A95,A95,Peterbilt,FEB,2010,10098,3022
A95,A95,Peterbilt,JAN,2010,10074,3022
A95,A95,Peterbilt,DEC,2009,10550,3022
A95,A95,Peterbilt,NOV,2009,12044,3022
A95,A95,Peterbilt,OCT,2009,10374,3022
A95,A95,Peterbilt,SEP,2009,11399,3022
A95,A95,Peterbilt,AUG,2009,8612,3022
A95,A95,Peterbilt,JUL,2009,15075,3022
A95,A95,Peterbilt,JUN,2009,10301,3022
A95,A95,Peterbilt,MAY,2009,15064,3022
A95,A95,Peterbilt,APR,2009,9551,3022
A95,A95,Peterbilt,MAR,2009,12667,3022
A95,A95,Peterbilt,FEB,2009,9784,3022
A95,A95,Peterbilt,JAN,2009,10229,3022
A96,A96,Peterbilt,JUN,2013,12738,2637
A96,A96,Peterbilt,MAY,2013,13991,2566
A96,A96,Peterbilt,APR,2013,9767,1811
A96,A96,Peterbilt,MAR,2013,15165,3101
A96,A96,Peterbilt,FEB,2013,11249,2375
A96,A96,Peterbilt,JAN,2013,9384,1773
A96,A96,Peterbilt,DEC,2012,9501,1946
A96,A96,Peterbilt,NOV,2012,14157,2692
A96,A96,Peterbilt,OCT,2012,11820,2080
A96,A96,Peterbilt,SEP,2012,14186,2561
A96,A96,Peterbilt,AUG,2012,12299,2545
A96,A96,Peterbilt,JUL,2012,14390,2654
A96,A96,Peterbilt,JUN,2012,14536,2903
A96,A96,Peterbilt,MAY,2012,9522,1971
A96,A96,Peterbilt,APR,2012,12361,2408
A96,A96,Peterbilt,MAR,2012,13319,2265
A96,A96,Peterbilt,FEB,2012,9347,2066
A96,A96,Peterbilt,JAN,2012,12810,2685
A96,A96,Peterbilt,DEC,2011,9047,1778
A96,A96,Peterbilt,NOV,2011,10044,2187
A96,A96,Peterbilt,OCT,2011,9659,1710
A96,A96,Peterbilt,SEP,2011,12043,2372
A96,A96,Peterbilt,AUG,2011,14858,3237
A96,A96,Peterbilt,JUL,2011,12417,2931
A96,A96,Peterbilt,JUN,2011,11162,2301
A96,A96,Peterbilt,MAY,2011,14115,2301
A96,A96,Peterbilt,APR,2011,10156,2301
A96,A96,Peterbilt,MAR,2011,13391,2301
A96,A96,Peterbilt,FEB,2011,10441,2301
A96,A96,Peterbilt,JAN,2011,9383,2301
A96,A96,Peterbilt,DEC,2010,9150,2301
A96,A96,Peterbilt,NOV,2010,11334,2301
A96,A96,Peterbilt,OCT,2010,13750,2301
A96,A96,Peterbilt,SEP,2010,11918,2301
A96,A96,Peterbilt,AUG,2010,12203,2301
A96,A96,Peterbilt,JUL,2010,13618,2301
A96,A96,Peterbilt,JUN,2010,9998,2301
A96,A96,Peterbilt,MAY,2010,11009,2301
A96,A96,Peterbilt,APR,2010,11250,2301
A96,A96,Peterbilt,MAR,2010,12147,2301
A96,A96,Peterbilt,FEB,2010,12512,2301
A96,A96,Peterbilt,JAN,2010,8213,2301
A96,A96,Peterbilt,DEC,2009,10604,2301
A96,A96,Peterbilt,NOV,2009,14533,2301
A96,A96,Peterbilt,OCT,2009,12317,2301
A96,A96,Peterbilt,SEP,2009,12069,2301
A96,A96,Peterbilt,AUG,2009,14461,2301
A96,A96,Peterbilt,JUL,2009,10551,2301
A96,A96,Peterbilt,JUN,2009,10113,2301
A96,A96,Peterbilt,MAY,2009,10595,2301
A96,A96,Peterbilt,APR,2009,12519,2301
A96,A96,Peterbilt,MAR,2009,11023,2301
A96,A96,Peterbilt,FEB,2009,12484,2301
A96,A96,Peterbilt,JAN,2009,14658,2301
A97,A97,Caterpillar,JUN,2013,13489,2425
A97,A97,Caterpillar,MAY,2013,10189,1862
A97,A97,Caterpillar,APR,2013,13902,2432
A97,A97,Caterpillar,MAR,2013,11478,2184
A97,A97,Caterpillar,FEB,2013,10636,2303
A97,A97,Caterpillar,JAN,2013,11633,2100
A97,A97,Caterpillar,DEC,2012,11325,2151
A97,A97,Caterpillar,NOV,2012,11316,2363
A97,A97,Caterpillar,OCT,2012,10626,2051
A97,A97,Caterpillar,SEP,2012,11378,2402
A97,A97,Caterpillar,AUG,2012,14064,3049
A97,A97,Caterpillar,JUL,2012,15508,3235
A97,A97,Caterpillar,JUN,2012,13137,3131
A97,A97,Caterpillar,MAY,2012,11929,2411
A97,A97,Caterpillar,APR,2012,11619,2065
A97,A97,Caterpillar,MAR,2012,12147,2469
A97,A97,Caterpillar,FEB,2012,10785,2043
A97,A97,Caterpillar,JAN,2012,13505,2459
A97,A97,Caterpillar,DEC,2011,11680,2188
A97,A97,Caterpillar,NOV,2011,13899,3055
A97,A97,Caterpillar,OCT,2011,8647,1868
A97,A97,Caterpillar,SEP,2011,12596,2605
A97,A97,Caterpillar,AUG,2011,12340,2524
A97,A97,Caterpillar,JUL,2011,11093,2063
A97,A97,Caterpillar,JUN,2011,12217,3172
A97,A97,Caterpillar,MAY,2011,10544,3172
A97,A97,Caterpillar,APR,2011,11917,3172
A97,A97,Caterpillar,MAR,2011,15333,3172
A97,A97,Caterpillar,FEB,2011,10968,3172
A97,A97,Caterpillar,JAN,2011,11872,3172
A97,A97,Caterpillar,DEC,2010,11093,3172
A97,A97,Caterpillar,NOV,2010,12422,3172
A97,A97,Caterpillar,OCT,2010,12394,3172
A97,A97,Caterpillar,SEP,2010,10305,3172
A97,A97,Caterpillar,AUG,2010,9256,3172
A97,A97,Caterpillar,JUL,2010,14634,3172
A97,A97,Caterpillar,JUN,2010,9051,3172
A97,A97,Caterpillar,MAY,2010,11015,3172
A97,A97,Caterpillar,APR,2010,8414,3172
